strategy,optimizer,builder,window_label,score,total_return,trades,equity_final,bars_processed,penalized_reason,window_start_ts,window_end_ts,param_allow_short,param_cooldown_bars,param_debug,param_entry_threshold,param_exit_threshold,param_lookback_ticks,param_max_volatility,param_min_volatility,param_order_notional,param_qty_frac,param_stop_loss_pct,param_take_profit_pct,param_trend_confirmation,param_volatility_window,run_dir
momentum,bayes,default_120ticks,12h,0.0,0.0,0,100.0,25679,,1763444746.142,1763487946.142,False,1,False,0.000400,0.000400,14,0.079000,0.000700,5.000000,1.000000,0.030000,0.020000,True,140,runs_opt/default_120ticks/momentum/bayes/12h/20251119T204442Z_momentum_bayes_12h
momentum,bayes,default_120ticks,12h,0.0,0.0,0,100.0,25679,,1763444746.142,1763487946.142,False,5,False,0.001300,0.001200,66,0.044000,0.000400,5.000000,1.000000,0.010000,0.070000,False,95,runs_opt/default_120ticks/momentum/bayes/12h/20251119T204446Z_momentum_bayes_12h
momentum,bayes,default_120ticks,12h,0.0,0.0,0,100.0,25679,,1763444746.142,1763487946.142,False,6,False,0.000500,0.000200,22,0.078000,0.000800,5.000000,1.000000,0.044000,0.055000,False,35,runs_opt/default_120ticks/momentum/bayes/12h/20251119T204451Z_momentum_bayes_12h
momentum,bayes,default_120ticks,12h,0.0,0.0,0,100.0,25679,,1763444746.142,1763487946.142,False,4,False,0.001200,0.001300,20,0.034000,0.000700,5.000000,1.000000,0.034000,0.070000,True,60,runs_opt/default_120ticks/momentum/bayes/12h/20251119T204454Z_momentum_bayes_12h
momentum,bayes,default_120ticks,12h,0.0,0.0,0,100.0,25679,,1763444746.142,1763487946.142,False,5,False,0.000300,0.001500,57,0.043000,0.000600,5.000000,1.000000,0.010000,0.030000,True,107,runs_opt/default_120ticks/momentum/bayes/12h/20251119T204459Z_momentum_bayes_12h
momentum,bayes,default_120ticks,12h,0.0,0.0,0,100.0,25679,,1763444746.142,1763487946.142,False,3,False,0.000700,0.000700,82,0.113000,0.000600,5.000000,1.000000,0.016000,0.030000,True,144,runs_opt/default_120ticks/momentum/bayes/12h/20251119T204503Z_momentum_bayes_12h
momentum,bayes,default_120ticks,12h,0.0,0.0,0,100.0,25679,,1763444746.142,1763487946.142,False,0,False,0.001200,0.000900,48,0.087000,0.000700,5.000000,1.000000,0.024000,0.065000,True,79,runs_opt/default_120ticks/momentum/bayes/12h/20251119T204507Z_momentum_bayes_12h
momentum,bayes,default_120ticks,12h,0.0,0.0,0,100.0,25679,,1763444746.142,1763487946.142,False,4,False,0.000900,0.001400,20,0.035000,0.000700,5.000000,1.000000,0.042000,0.025000,True,113,runs_opt/default_120ticks/momentum/bayes/12h/20251119T204511Z_momentum_bayes_12h
momentum,bayes,default_120ticks,12h,0.0,0.0,0,100.0,25679,,1763444746.142,1763487946.142,False,6,False,0.001000,0.000100,10,0.070000,0.000400,5.000000,1.000000,0.050000,0.065000,True,96,runs_opt/default_120ticks/momentum/bayes/12h/20251119T204516Z_momentum_bayes_12h
momentum,bayes,default_120ticks,12h,0.0,0.0,0,100.0,25679,,1763444746.142,1763487946.142,False,3,False,0.000400,0.000600,59,0.051000,0.000900,5.000000,1.000000,0.016000,0.035000,False,150,runs_opt/default_120ticks/momentum/bayes/12h/20251119T204520Z_momentum_bayes_12h
momentum,bayes,default_120ticks,12h,0.0,0.0,0,100.0,25679,,1763444746.142,1763487946.142,False,5,False,0.000300,0.000900,85,0.052000,0.000700,5.000000,1.000000,0.016000,0.045000,True,150,runs_opt/default_120ticks/momentum/bayes/12h/20251119T204524Z_momentum_bayes_12h
momentum,bayes,default_120ticks,1d,0.0,0.0,0,100.0,62784,,1763401546.142,1763487946.142,False,0,False,0.000500,0.001100,90,0.079000,0.000800,5.000000,1.000000,0.020000,0.030000,False,135,runs_opt/default_120ticks/momentum/bayes/1d/20251119T200139Z_momentum_bayes_1d
momentum,bayes,default_120ticks,1d,0.0,0.0,0,100.0,62784,,1763401546.142,1763487946.142,False,1,False,0.000400,0.000400,14,0.079000,0.000700,5.000000,1.000000,0.030000,0.020000,True,140,runs_opt/default_120ticks/momentum/bayes/1d/20251119T200149Z_momentum_bayes_1d
momentum,bayes,default_120ticks,1d,-9.406879343143437e-05,-9.406879343143437e-05,2,99.99059312065685,62784,,1763401546.142,1763487946.142,False,5,False,0.001300,0.001200,66,0.044000,0.000400,5.000000,1.000000,0.010000,0.070000,False,95,runs_opt/default_120ticks/momentum/bayes/1d/20251119T200159Z_momentum_bayes_1d
momentum,bayes,default_120ticks,1d,-6.49231414829865e-05,-6.49231414829865e-05,2,99.9935076858517,62784,,1763401546.142,1763487946.142,False,6,False,0.000500,0.000200,22,0.078000,0.000800,5.000000,1.000000,0.044000,0.055000,False,35,runs_opt/default_120ticks/momentum/bayes/1d/20251119T200211Z_momentum_bayes_1d
momentum,bayes,default_120ticks,1d,-1.141068863086403e-05,-1.141068863086403e-05,2,99.99885893113691,62784,,1763401546.142,1763487946.142,False,4,False,0.001200,0.001300,20,0.034000,0.000700,5.000000,1.000000,0.034000,0.070000,True,60,runs_opt/default_120ticks/momentum/bayes/1d/20251119T200219Z_momentum_bayes_1d
momentum,bayes,default_120ticks,1d,-6.0742304800576186e-05,-6.0742304800576186e-05,2,99.99392576951995,62784,,1763401546.142,1763487946.142,False,5,False,0.000300,0.001500,57,0.043000,0.000600,5.000000,1.000000,0.010000,0.030000,True,107,runs_opt/default_120ticks/momentum/bayes/1d/20251119T200228Z_momentum_bayes_1d
momentum,bayes,default_120ticks,1d,0.0,0.0,0,100.0,62784,,1763401546.142,1763487946.142,False,3,False,0.000500,0.000700,79,0.113000,0.000700,5.000000,1.000000,0.016000,0.020000,True,147,runs_opt/default_120ticks/momentum/bayes/1d/20251119T200238Z_momentum_bayes_1d
momentum,bayes,default_120ticks,1d,0.0,0.0,0,100.0,62784,,1763401546.142,1763487946.142,False,0,False,0.000900,0.001000,58,0.105000,0.000700,5.000000,1.000000,0.018000,0.050000,True,107,runs_opt/default_120ticks/momentum/bayes/1d/20251119T200248Z_momentum_bayes_1d
momentum,bayes,default_120ticks,1d,0.0,0.0,0,100.0,62784,,1763401546.142,1763487946.142,False,2,False,0.000800,0.001300,29,0.044000,0.000700,5.000000,1.000000,0.032000,0.020000,True,133,runs_opt/default_120ticks/momentum/bayes/1d/20251119T200257Z_momentum_bayes_1d
momentum,bayes,default_120ticks,1d,0.0,0.0,0,100.0,62784,,1763401546.142,1763487946.142,False,2,False,0.000700,0.000100,16,0.093000,0.000600,5.000000,1.000000,0.042000,0.040000,True,133,runs_opt/default_120ticks/momentum/bayes/1d/20251119T200307Z_momentum_bayes_1d
momentum,bayes,default_120ticks,1d,0.0,0.0,0,100.0,62784,,1763401546.142,1763487946.142,False,1,False,0.000400,0.000700,70,0.070000,0.000800,5.000000,1.000000,0.016000,0.020000,False,150,runs_opt/default_120ticks/momentum/bayes/1d/20251119T200316Z_momentum_bayes_1d
momentum,bayes,default_120ticks,1d,0.0,0.0,0,100.0,62784,,1763401546.142,1763487946.142,False,2,False,0.000400,0.000900,94,0.070000,0.000700,5.000000,1.000000,0.016000,0.025000,True,150,runs_opt/default_120ticks/momentum/bayes/1d/20251119T200326Z_momentum_bayes_1d
momentum,bayes,default_120ticks,1d,0.0,0.0,0,100.0,62784,,1763401546.142,1763487946.142,False,0,False,0.000500,0.001100,90,0.079000,0.000800,5.000000,1.000000,0.020000,0.030000,False,135,runs_opt/default_120ticks/momentum/bayes/1d/20251119T204533Z_momentum_bayes_1d
momentum,bayes,default_120ticks,1d,0.0,0.0,0,100.0,62784,,1763401546.142,1763487946.142,False,1,False,0.000400,0.000400,14,0.079000,0.000700,5.000000,1.000000,0.030000,0.020000,True,140,runs_opt/default_120ticks/momentum/bayes/1d/20251119T204543Z_momentum_bayes_1d
momentum,bayes,default_120ticks,1d,-9.406879343143437e-05,-9.406879343143437e-05,2,99.99059312065685,62784,,1763401546.142,1763487946.142,False,5,False,0.001300,0.001200,66,0.044000,0.000400,5.000000,1.000000,0.010000,0.070000,False,95,runs_opt/default_120ticks/momentum/bayes/1d/20251119T204553Z_momentum_bayes_1d
momentum,bayes,default_120ticks,1d,-6.49231414829865e-05,-6.49231414829865e-05,2,99.9935076858517,62784,,1763401546.142,1763487946.142,False,6,False,0.000500,0.000200,22,0.078000,0.000800,5.000000,1.000000,0.044000,0.055000,False,35,runs_opt/default_120ticks/momentum/bayes/1d/20251119T204602Z_momentum_bayes_1d
momentum,bayes,default_120ticks,1d,-1.141068863086403e-05,-1.141068863086403e-05,2,99.99885893113691,62784,,1763401546.142,1763487946.142,False,4,False,0.001200,0.001300,20,0.034000,0.000700,5.000000,1.000000,0.034000,0.070000,True,60,runs_opt/default_120ticks/momentum/bayes/1d/20251119T204611Z_momentum_bayes_1d
momentum,bayes,default_120ticks,1d,-6.0742304800576186e-05,-6.0742304800576186e-05,2,99.99392576951995,62784,,1763401546.142,1763487946.142,False,5,False,0.000300,0.001500,57,0.043000,0.000600,5.000000,1.000000,0.010000,0.030000,True,107,runs_opt/default_120ticks/momentum/bayes/1d/20251119T204620Z_momentum_bayes_1d
momentum,bayes,default_120ticks,1d,0.0,0.0,0,100.0,62784,,1763401546.142,1763487946.142,False,3,False,0.000500,0.000700,79,0.113000,0.000700,5.000000,1.000000,0.016000,0.020000,True,147,runs_opt/default_120ticks/momentum/bayes/1d/20251119T204629Z_momentum_bayes_1d
momentum,bayes,default_120ticks,1d,0.0,0.0,0,100.0,62784,,1763401546.142,1763487946.142,False,0,False,0.000900,0.001000,58,0.105000,0.000700,5.000000,1.000000,0.018000,0.050000,True,107,runs_opt/default_120ticks/momentum/bayes/1d/20251119T204639Z_momentum_bayes_1d
momentum,bayes,default_120ticks,1d,0.0,0.0,0,100.0,62784,,1763401546.142,1763487946.142,False,2,False,0.000800,0.001300,29,0.044000,0.000700,5.000000,1.000000,0.032000,0.020000,True,133,runs_opt/default_120ticks/momentum/bayes/1d/20251119T204649Z_momentum_bayes_1d
momentum,bayes,default_120ticks,1d,0.0,0.0,0,100.0,62784,,1763401546.142,1763487946.142,False,2,False,0.000700,0.000100,16,0.093000,0.000600,5.000000,1.000000,0.042000,0.040000,True,133,runs_opt/default_120ticks/momentum/bayes/1d/20251119T204658Z_momentum_bayes_1d
momentum,bayes,default_120ticks,1d,0.0,0.0,0,100.0,62784,,1763401546.142,1763487946.142,False,1,False,0.000400,0.000700,70,0.070000,0.000800,5.000000,1.000000,0.016000,0.020000,False,150,runs_opt/default_120ticks/momentum/bayes/1d/20251119T204708Z_momentum_bayes_1d
momentum,bayes,default_120ticks,1d,0.0,0.0,0,100.0,62784,,1763401546.142,1763487946.142,False,2,False,0.000400,0.000900,94,0.070000,0.000700,5.000000,1.000000,0.016000,0.025000,True,150,runs_opt/default_120ticks/momentum/bayes/1d/20251119T204719Z_momentum_bayes_1d
momentum,bayes,default_120ticks,1h,0.0,0.0,0,100.0,1811,,1763484346.142,1763487946.142,False,5,False,0.001300,0.001200,66,0.044000,0.000400,5.000000,1.000000,0.010000,0.070000,False,95,runs_opt/default_120ticks/momentum/bayes/1h/20251119T195947Z_momentum_bayes_1h
momentum,bayes,default_120ticks,1h,0.0,0.0,0,100.0,1811,,1763484346.142,1763487946.142,False,5,False,0.000300,0.001500,57,0.043000,0.000600,5.000000,1.000000,0.010000,0.030000,True,107,runs_opt/default_120ticks/momentum/bayes/1h/20251119T195948Z_momentum_bayes_1h
momentum,bayes,default_120ticks,1h,0.0,0.0,0,100.0,1811,,1763484346.142,1763487946.142,False,4,False,0.000900,0.001400,20,0.035000,0.000700,5.000000,1.000000,0.042000,0.025000,True,113,runs_opt/default_120ticks/momentum/bayes/1h/20251119T195949Z_momentum_bayes_1h
momentum,bayes,default_120ticks,1h,0.0,0.0,0,100.0,1811,,1763484346.142,1763487946.142,False,5,False,0.000300,0.000900,85,0.052000,0.000700,5.000000,1.000000,0.016000,0.045000,True,150,runs_opt/default_120ticks/momentum/bayes/1h/20251119T195950Z_momentum_bayes_1h
momentum,bayes,default_120ticks,1h,0.0,0.0,0,100.0,1811,,1763484346.142,1763487946.142,False,0,False,0.000500,0.001100,90,0.079000,0.000800,5.000000,1.000000,0.020000,0.030000,False,135,runs_opt/default_120ticks/momentum/bayes/1h/20251119T204337Z_momentum_bayes_1h
momentum,bayes,default_120ticks,1h,0.0,0.0,0,100.0,1811,,1763484346.142,1763487946.142,False,6,False,0.000500,0.000200,22,0.078000,0.000800,5.000000,1.000000,0.044000,0.055000,False,35,runs_opt/default_120ticks/momentum/bayes/1h/20251119T204338Z_momentum_bayes_1h
momentum,bayes,default_120ticks,1h,0.0,0.0,0,100.0,1811,,1763484346.142,1763487946.142,False,3,False,0.000700,0.000700,82,0.113000,0.000600,5.000000,1.000000,0.016000,0.030000,True,144,runs_opt/default_120ticks/momentum/bayes/1h/20251119T204339Z_momentum_bayes_1h
momentum,bayes,default_120ticks,1h,0.0,0.0,0,100.0,1811,,1763484346.142,1763487946.142,False,6,False,0.001000,0.000100,10,0.070000,0.000400,5.000000,1.000000,0.050000,0.065000,True,96,runs_opt/default_120ticks/momentum/bayes/1h/20251119T204340Z_momentum_bayes_1h
momentum,bayes,default_120ticks,1h,0.0,0.0,0,100.0,1811,,1763484346.142,1763487946.142,False,5,False,0.000300,0.000900,85,0.052000,0.000700,5.000000,1.000000,0.016000,0.045000,True,150,runs_opt/default_120ticks/momentum/bayes/1h/20251119T204341Z_momentum_bayes_1h
momentum,bayes,default_120ticks,30m,0.0,0.0,0,100.0,840,,1763486146.142,1763487946.142,False,0,False,0.000500,0.001100,90,0.079000,0.000800,5.000000,1.000000,0.020000,0.030000,False,135,runs_opt/default_120ticks/momentum/bayes/30m/20251119T195944Z_momentum_bayes_30m
momentum,bayes,default_120ticks,30m,0.0,0.0,0,100.0,840,,1763486146.142,1763487946.142,False,3,False,0.000700,0.000700,82,0.113000,0.000600,5.000000,1.000000,0.016000,0.030000,True,144,runs_opt/default_120ticks/momentum/bayes/30m/20251119T195945Z_momentum_bayes_30m
momentum,bayes,default_120ticks,30m,0.0,0.0,0,100.0,840,,1763486146.142,1763487946.142,False,5,False,0.000300,0.000900,85,0.052000,0.000700,5.000000,1.000000,0.016000,0.045000,True,150,runs_opt/default_120ticks/momentum/bayes/30m/20251119T195946Z_momentum_bayes_30m
momentum,bayes,default_120ticks,30m,0.0,0.0,0,100.0,840,,1763486146.142,1763487946.142,False,5,False,0.001300,0.001200,66,0.044000,0.000400,5.000000,1.000000,0.010000,0.070000,False,95,runs_opt/default_120ticks/momentum/bayes/30m/20251119T204335Z_momentum_bayes_30m
momentum,bayes,default_120ticks,30m,0.0,0.0,0,100.0,840,,1763486146.142,1763487946.142,False,4,False,0.000900,0.001400,20,0.035000,0.000700,5.000000,1.000000,0.042000,0.025000,True,113,runs_opt/default_120ticks/momentum/bayes/30m/20251119T204336Z_momentum_bayes_30m
momentum,bayes,default_120ticks,30m,0.0,0.0,0,100.0,840,,1763486146.142,1763487946.142,False,5,False,0.000300,0.000900,85,0.052000,0.000700,5.000000,1.000000,0.016000,0.045000,True,150,runs_opt/default_120ticks/momentum/bayes/30m/20251119T204337Z_momentum_bayes_30m
momentum,bayes,default_120ticks,3h,0.0,0.0,0,100.0,8517,,1763477146.142,1763487946.142,False,0,False,0.000500,0.001100,90,0.079000,0.000800,5.000000,1.000000,0.020000,0.030000,False,135,runs_opt/default_120ticks/momentum/bayes/3h/20251119T195951Z_momentum_bayes_3h
momentum,bayes,default_120ticks,3h,0.0,0.0,0,100.0,8517,,1763477146.142,1763487946.142,False,1,False,0.000400,0.000400,14,0.079000,0.000700,5.000000,1.000000,0.030000,0.020000,True,140,runs_opt/default_120ticks/momentum/bayes/3h/20251119T195953Z_momentum_bayes_3h
momentum,bayes,default_120ticks,3h,0.0,0.0,0,100.0,8517,,1763477146.142,1763487946.142,False,5,False,0.001300,0.001200,66,0.044000,0.000400,5.000000,1.000000,0.010000,0.070000,False,95,runs_opt/default_120ticks/momentum/bayes/3h/20251119T195954Z_momentum_bayes_3h
momentum,bayes,default_120ticks,3h,0.0,0.0,0,100.0,8517,,1763477146.142,1763487946.142,False,6,False,0.000500,0.000200,22,0.078000,0.000800,5.000000,1.000000,0.044000,0.055000,False,35,runs_opt/default_120ticks/momentum/bayes/3h/20251119T195956Z_momentum_bayes_3h
momentum,bayes,default_120ticks,3h,0.0,0.0,0,100.0,8517,,1763477146.142,1763487946.142,False,4,False,0.001200,0.001300,20,0.034000,0.000700,5.000000,1.000000,0.034000,0.070000,True,60,runs_opt/default_120ticks/momentum/bayes/3h/20251119T195957Z_momentum_bayes_3h
momentum,bayes,default_120ticks,3h,0.0,0.0,0,100.0,8517,,1763477146.142,1763487946.142,False,5,False,0.000300,0.001500,57,0.043000,0.000600,5.000000,1.000000,0.010000,0.030000,True,107,runs_opt/default_120ticks/momentum/bayes/3h/20251119T195959Z_momentum_bayes_3h
momentum,bayes,default_120ticks,3h,0.0,0.0,0,100.0,8517,,1763477146.142,1763487946.142,False,3,False,0.000700,0.000700,82,0.113000,0.000600,5.000000,1.000000,0.016000,0.030000,True,144,runs_opt/default_120ticks/momentum/bayes/3h/20251119T200000Z_momentum_bayes_3h
momentum,bayes,default_120ticks,3h,0.0,0.0,0,100.0,8517,,1763477146.142,1763487946.142,False,0,False,0.001200,0.000900,48,0.087000,0.000700,5.000000,1.000000,0.024000,0.065000,True,79,runs_opt/default_120ticks/momentum/bayes/3h/20251119T200002Z_momentum_bayes_3h
momentum,bayes,default_120ticks,3h,0.0,0.0,0,100.0,8517,,1763477146.142,1763487946.142,False,4,False,0.000900,0.001400,20,0.035000,0.000700,5.000000,1.000000,0.042000,0.025000,True,113,runs_opt/default_120ticks/momentum/bayes/3h/20251119T200004Z_momentum_bayes_3h
momentum,bayes,default_120ticks,3h,0.0,0.0,0,100.0,8517,,1763477146.142,1763487946.142,False,6,False,0.001000,0.000100,10,0.070000,0.000400,5.000000,1.000000,0.050000,0.065000,True,96,runs_opt/default_120ticks/momentum/bayes/3h/20251119T200006Z_momentum_bayes_3h
momentum,bayes,default_120ticks,3h,0.0,0.0,0,100.0,8517,,1763477146.142,1763487946.142,False,3,False,0.000400,0.000600,59,0.051000,0.000900,5.000000,1.000000,0.016000,0.035000,False,150,runs_opt/default_120ticks/momentum/bayes/3h/20251119T200007Z_momentum_bayes_3h
momentum,bayes,default_120ticks,3h,0.0,0.0,0,100.0,8517,,1763477146.142,1763487946.142,False,5,False,0.000300,0.000900,85,0.052000,0.000700,5.000000,1.000000,0.016000,0.045000,True,150,runs_opt/default_120ticks/momentum/bayes/3h/20251119T200009Z_momentum_bayes_3h
momentum,bayes,default_120ticks,3h,0.0,0.0,0,100.0,8517,,1763477146.142,1763487946.142,False,0,False,0.000500,0.001100,90,0.079000,0.000800,5.000000,1.000000,0.020000,0.030000,False,135,runs_opt/default_120ticks/momentum/bayes/3h/20251119T204342Z_momentum_bayes_3h
momentum,bayes,default_120ticks,3h,0.0,0.0,0,100.0,8517,,1763477146.142,1763487946.142,False,1,False,0.000400,0.000400,14,0.079000,0.000700,5.000000,1.000000,0.030000,0.020000,True,140,runs_opt/default_120ticks/momentum/bayes/3h/20251119T204343Z_momentum_bayes_3h
momentum,bayes,default_120ticks,3h,0.0,0.0,0,100.0,8517,,1763477146.142,1763487946.142,False,5,False,0.001300,0.001200,66,0.044000,0.000400,5.000000,1.000000,0.010000,0.070000,False,95,runs_opt/default_120ticks/momentum/bayes/3h/20251119T204345Z_momentum_bayes_3h
momentum,bayes,default_120ticks,3h,0.0,0.0,0,100.0,8517,,1763477146.142,1763487946.142,False,6,False,0.000500,0.000200,22,0.078000,0.000800,5.000000,1.000000,0.044000,0.055000,False,35,runs_opt/default_120ticks/momentum/bayes/3h/20251119T204347Z_momentum_bayes_3h
momentum,bayes,default_120ticks,3h,0.0,0.0,0,100.0,8517,,1763477146.142,1763487946.142,False,4,False,0.001200,0.001300,20,0.034000,0.000700,5.000000,1.000000,0.034000,0.070000,True,60,runs_opt/default_120ticks/momentum/bayes/3h/20251119T204348Z_momentum_bayes_3h
momentum,bayes,default_120ticks,3h,0.0,0.0,0,100.0,8517,,1763477146.142,1763487946.142,False,5,False,0.000300,0.001500,57,0.043000,0.000600,5.000000,1.000000,0.010000,0.030000,True,107,runs_opt/default_120ticks/momentum/bayes/3h/20251119T204350Z_momentum_bayes_3h
momentum,bayes,default_120ticks,3h,0.0,0.0,0,100.0,8517,,1763477146.142,1763487946.142,False,3,False,0.000700,0.000700,82,0.113000,0.000600,5.000000,1.000000,0.016000,0.030000,True,144,runs_opt/default_120ticks/momentum/bayes/3h/20251119T204352Z_momentum_bayes_3h
momentum,bayes,default_120ticks,3h,0.0,0.0,0,100.0,8517,,1763477146.142,1763487946.142,False,0,False,0.001200,0.000900,48,0.087000,0.000700,5.000000,1.000000,0.024000,0.065000,True,79,runs_opt/default_120ticks/momentum/bayes/3h/20251119T204353Z_momentum_bayes_3h
momentum,bayes,default_120ticks,3h,0.0,0.0,0,100.0,8517,,1763477146.142,1763487946.142,False,4,False,0.000900,0.001400,20,0.035000,0.000700,5.000000,1.000000,0.042000,0.025000,True,113,runs_opt/default_120ticks/momentum/bayes/3h/20251119T204355Z_momentum_bayes_3h
momentum,bayes,default_120ticks,3h,0.0,0.0,0,100.0,8517,,1763477146.142,1763487946.142,False,6,False,0.001000,0.000100,10,0.070000,0.000400,5.000000,1.000000,0.050000,0.065000,True,96,runs_opt/default_120ticks/momentum/bayes/3h/20251119T204357Z_momentum_bayes_3h
momentum,bayes,default_120ticks,3h,0.0,0.0,0,100.0,8517,,1763477146.142,1763487946.142,False,3,False,0.000400,0.000600,59,0.051000,0.000900,5.000000,1.000000,0.016000,0.035000,False,150,runs_opt/default_120ticks/momentum/bayes/3h/20251119T204358Z_momentum_bayes_3h
momentum,bayes,default_120ticks,3h,0.0,0.0,0,100.0,8517,,1763477146.142,1763487946.142,False,5,False,0.000300,0.000900,85,0.052000,0.000700,5.000000,1.000000,0.016000,0.045000,True,150,runs_opt/default_120ticks/momentum/bayes/3h/20251119T204400Z_momentum_bayes_3h
momentum,bayes,default_120ticks,6h,0.0,0.0,0,100.0,13550,,1763466346.142,1763487946.142,False,0,False,0.000500,0.001100,90,0.079000,0.000800,5.000000,1.000000,0.020000,0.030000,False,135,runs_opt/default_120ticks/momentum/bayes/6h/20251119T200012Z_momentum_bayes_6h
momentum,bayes,default_120ticks,6h,0.0,0.0,0,100.0,13550,,1763466346.142,1763487946.142,False,1,False,0.000400,0.000400,14,0.079000,0.000700,5.000000,1.000000,0.030000,0.020000,True,140,runs_opt/default_120ticks/momentum/bayes/6h/20251119T200015Z_momentum_bayes_6h
momentum,bayes,default_120ticks,6h,0.0,0.0,0,100.0,13550,,1763466346.142,1763487946.142,False,5,False,0.001300,0.001200,66,0.044000,0.000400,5.000000,1.000000,0.010000,0.070000,False,95,runs_opt/default_120ticks/momentum/bayes/6h/20251119T200017Z_momentum_bayes_6h
momentum,bayes,default_120ticks,6h,0.0,0.0,0,100.0,13550,,1763466346.142,1763487946.142,False,6,False,0.000500,0.000200,22,0.078000,0.000800,5.000000,1.000000,0.044000,0.055000,False,35,runs_opt/default_120ticks/momentum/bayes/6h/20251119T200020Z_momentum_bayes_6h
momentum,bayes,default_120ticks,6h,0.0,0.0,0,100.0,13550,,1763466346.142,1763487946.142,False,4,False,0.001200,0.001300,20,0.034000,0.000700,5.000000,1.000000,0.034000,0.070000,True,60,runs_opt/default_120ticks/momentum/bayes/6h/20251119T200022Z_momentum_bayes_6h
momentum,bayes,default_120ticks,6h,0.0,0.0,0,100.0,13550,,1763466346.142,1763487946.142,False,5,False,0.000300,0.001500,57,0.043000,0.000600,5.000000,1.000000,0.010000,0.030000,True,107,runs_opt/default_120ticks/momentum/bayes/6h/20251119T200025Z_momentum_bayes_6h
momentum,bayes,default_120ticks,6h,0.0,0.0,0,100.0,13550,,1763466346.142,1763487946.142,False,3,False,0.000700,0.000700,82,0.113000,0.000600,5.000000,1.000000,0.016000,0.030000,True,144,runs_opt/default_120ticks/momentum/bayes/6h/20251119T200027Z_momentum_bayes_6h
momentum,bayes,default_120ticks,6h,0.0,0.0,0,100.0,13550,,1763466346.142,1763487946.142,False,0,False,0.001200,0.000900,48,0.087000,0.000700,5.000000,1.000000,0.024000,0.065000,True,79,runs_opt/default_120ticks/momentum/bayes/6h/20251119T200030Z_momentum_bayes_6h
momentum,bayes,default_120ticks,6h,0.0,0.0,0,100.0,13550,,1763466346.142,1763487946.142,False,4,False,0.000900,0.001400,20,0.035000,0.000700,5.000000,1.000000,0.042000,0.025000,True,113,runs_opt/default_120ticks/momentum/bayes/6h/20251119T200032Z_momentum_bayes_6h
momentum,bayes,default_120ticks,6h,0.0,0.0,0,100.0,13550,,1763466346.142,1763487946.142,False,6,False,0.001000,0.000100,10,0.070000,0.000400,5.000000,1.000000,0.050000,0.065000,True,96,runs_opt/default_120ticks/momentum/bayes/6h/20251119T200034Z_momentum_bayes_6h
momentum,bayes,default_120ticks,6h,0.0,0.0,0,100.0,13550,,1763466346.142,1763487946.142,False,3,False,0.000400,0.000600,59,0.051000,0.000900,5.000000,1.000000,0.016000,0.035000,False,150,runs_opt/default_120ticks/momentum/bayes/6h/20251119T200037Z_momentum_bayes_6h
momentum,bayes,default_120ticks,6h,0.0,0.0,0,100.0,13550,,1763466346.142,1763487946.142,False,5,False,0.000300,0.000900,85,0.052000,0.000700,5.000000,1.000000,0.016000,0.045000,True,150,runs_opt/default_120ticks/momentum/bayes/6h/20251119T200039Z_momentum_bayes_6h
momentum,bayes,default_120ticks,6h,0.0,0.0,0,100.0,13550,,1763466346.142,1763487946.142,False,0,False,0.000500,0.001100,90,0.079000,0.000800,5.000000,1.000000,0.020000,0.030000,False,135,runs_opt/default_120ticks/momentum/bayes/6h/20251119T204403Z_momentum_bayes_6h
momentum,bayes,default_120ticks,6h,0.0,0.0,0,100.0,13550,,1763466346.142,1763487946.142,False,1,False,0.000400,0.000400,14,0.079000,0.000700,5.000000,1.000000,0.030000,0.020000,True,140,runs_opt/default_120ticks/momentum/bayes/6h/20251119T204406Z_momentum_bayes_6h
momentum,bayes,default_120ticks,6h,0.0,0.0,0,100.0,13550,,1763466346.142,1763487946.142,False,5,False,0.001300,0.001200,66,0.044000,0.000400,5.000000,1.000000,0.010000,0.070000,False,95,runs_opt/default_120ticks/momentum/bayes/6h/20251119T204409Z_momentum_bayes_6h
momentum,bayes,default_120ticks,6h,0.0,0.0,0,100.0,13550,,1763466346.142,1763487946.142,False,6,False,0.000500,0.000200,22,0.078000,0.000800,5.000000,1.000000,0.044000,0.055000,False,35,runs_opt/default_120ticks/momentum/bayes/6h/20251119T204411Z_momentum_bayes_6h
momentum,bayes,default_120ticks,6h,0.0,0.0,0,100.0,13550,,1763466346.142,1763487946.142,False,4,False,0.001200,0.001300,20,0.034000,0.000700,5.000000,1.000000,0.034000,0.070000,True,60,runs_opt/default_120ticks/momentum/bayes/6h/20251119T204413Z_momentum_bayes_6h
momentum,bayes,default_120ticks,6h,0.0,0.0,0,100.0,13550,,1763466346.142,1763487946.142,False,5,False,0.000300,0.001500,57,0.043000,0.000600,5.000000,1.000000,0.010000,0.030000,True,107,runs_opt/default_120ticks/momentum/bayes/6h/20251119T204416Z_momentum_bayes_6h
momentum,bayes,default_120ticks,6h,0.0,0.0,0,100.0,13550,,1763466346.142,1763487946.142,False,3,False,0.000700,0.000700,82,0.113000,0.000600,5.000000,1.000000,0.016000,0.030000,True,144,runs_opt/default_120ticks/momentum/bayes/6h/20251119T204418Z_momentum_bayes_6h
